source,yyyymmdd,events,temperature,humidity,windspeed,precipitation
DHAHRAN WEATHER,20080609,,36,25,31,0
DHAHRAN WEATHER,20080610,,36,19,18,0
DHAHRAN WEATHER,20080611,,34,24,16,0
DHAHRAN WEATHER,20080612,,33,33,19,0
DHAHRAN WEATHER,20080613,,33,26,23,0
DHAHRAN WEATHER,20080614,,33,22,31,0
DHAHRAN WEATHER,20080615,,37,15,26,0
DHAHRAN WEATHER,20080616,,37,15,29,0
DHAHRAN WEATHER,20080617,,37,16,31,0
DHAHRAN WEATHER,20080618,,36,21,21,0
DHAHRAN WEATHER,20080619,,37,25,13,0
DHAHRAN WEATHER,20080620,,37,32,11,0
DHAHRAN WEATHER,20080621,,37,32,10,0
DHAHRAN WEATHER,20080622,,38,20,13,0
DHAHRAN WEATHER,20080623,,38,16,13,0
DHAHRAN WEATHER,20080624,,38,28,11,0
DHAHRAN WEATHER,20080625,,37,21,13,0
DHAHRAN WEATHER,20080626,,38,16,14,0
DHAHRAN WEATHER,20080627,,38,21,16,0
DHAHRAN WEATHER,20080628,,39,18,18,0
DHAHRAN WEATHER,20080629,,38,28,14,0
DHAHRAN WEATHER,20080630,,39,25,14,0
DHAHRAN WEATHER,20080701,,38,24,16,0
DHAHRAN WEATHER,20080702,,39,36,11,0
DHAHRAN WEATHER,20080703,,37,38,8,0
DHAHRAN WEATHER,20080704,,38,19,13,0
DHAHRAN WEATHER,20080705,,39,14,18,0
DHAHRAN WEATHER,20080706,,38,19,16,0
DHAHRAN WEATHER,20080707,,36,23,18,0
DHAHRAN WEATHER,20080708,,37,21,18,0
DHAHRAN WEATHER,20080709,,37,23,18,0
DHAHRAN WEATHER,20080710,,37,21,13,0
DHAHRAN WEATHER,20080711,,37,18,16,0
DHAHRAN WEATHER,20080712,,38,16,21,0
DHAHRAN WEATHER,20080713,,38,22,18,0
DHAHRAN WEATHER,20080714,,36,46,14,0
DHAHRAN WEATHER,20080715,,37,40,13,0
DHAHRAN WEATHER,20080716,,38,25,23,0
DHAHRAN WEATHER,20080717,,37,24,16,0
DHAHRAN WEATHER,20080718,,38,29,13,0
DHAHRAN WEATHER,20080719,,39,37,16,0
DHAHRAN WEATHER,20080720,,38,53,11,0
DHAHRAN WEATHER,20080721,,39,50,8,0
DHAHRAN WEATHER,20080722,,39,36,11,0
DHAHRAN WEATHER,20080723,,39,48,13,0
DHAHRAN WEATHER,20080724,,39,65,11,0
DHAHRAN WEATHER,20080725,,38,41,14,0
DHAHRAN WEATHER,20080726,,40,24,14,0
DHAHRAN WEATHER,20080727,,38,47,5,0
DHAHRAN WEATHER,20080728,,38,41,16,0
DHAHRAN WEATHER,20080729,,37,31,16,0
DHAHRAN WEATHER,20080730,,36,26,16,0
DHAHRAN WEATHER,20080731,,38,31,16,0
DHAHRAN WEATHER,20080801,,39,38,10,0
DHAHRAN WEATHER,20080802,,39,40,11,0
DHAHRAN WEATHER,20080803,,38,56,14,0
DHAHRAN WEATHER,20080804,,38,66,6,0
DHAHRAN WEATHER,20080805,,38,56,6,0
DHAHRAN WEATHER,20080806,,36,75,6,0
DHAHRAN WEATHER,20080807,,38,69,8,0
DHAHRAN WEATHER,20080808,,37,67,6,0
DHAHRAN WEATHER,20080809,,38,33,13,0
DHAHRAN WEATHER,20080810,,37,29,14,0
DHAHRAN WEATHER,20080811,,39,28,13,0
DHAHRAN WEATHER,20080812,,39,24,19,0
DHAHRAN WEATHER,20080813,,38,29,19,0
DHAHRAN WEATHER,20080814,,38,29,23,0
DHAHRAN WEATHER,20080815,,36,28,14,0
DHAHRAN WEATHER,20080816,,34,38,11,0
DHAHRAN WEATHER,20080817,,37,56,10,0
DHAHRAN WEATHER,20080818,,38,57,6,0
DHAHRAN WEATHER,20080819,,38,47,11,0
DHAHRAN WEATHER,20080820,,38,58,13,0
DHAHRAN WEATHER,20080821,,37,71,11,0
DHAHRAN WEATHER,20080822,,37,55,8,0
DHAHRAN WEATHER,20080823,,36,66,13,0
DHAHRAN WEATHER,20080824,,37,72,13,0
DHAHRAN WEATHER,20080825,,38,69,6,0
DHAHRAN WEATHER,20080826,,38,66,8,0
DHAHRAN WEATHER,20080827,,38,62,8,0
DHAHRAN WEATHER,20080828,,39,62,10,0
DHAHRAN WEATHER,20080829,,38,59,8,0
DHAHRAN WEATHER,20080830,,38,65,8,0
DHAHRAN WEATHER,20080831,,36,70,8,0
DHAHRAN WEATHER,20080901,,36,76,8,0
DHAHRAN WEATHER,20080902,,37,73,11,0
DHAHRAN WEATHER,20080903,,39,59,11,0
DHAHRAN WEATHER,20080904,,38,55,11,0
DHAHRAN WEATHER,20080905,,37,59,8,0
DHAHRAN WEATHER,20080906,,38,56,8,0
DHAHRAN WEATHER,20080907,,38,67,10,0
DHAHRAN WEATHER,20080908,,37,73,16,0
DHAHRAN WEATHER,20080909,,36,72,13,0
DHAHRAN WEATHER,20080910,,39,48,18,0
DHAHRAN WEATHER,20080911,,39,40,18,0
DHAHRAN WEATHER,20080912,,37,49,23,0
DHAHRAN WEATHER,20080913,,34,35,16,0
DHAHRAN WEATHER,20080914,,34,51,10,0
DHAHRAN WEATHER,20080915,,33,61,13,0
DHAHRAN WEATHER,20080916,,36,37,18,0
DHAHRAN WEATHER,20080917,,36,32,13,0
DHAHRAN WEATHER,20080918,,36,29,14,0
DHAHRAN WEATHER,20080919,,36,27,13,0
DHAHRAN WEATHER,20080920,,33,44,11,0
DHAHRAN WEATHER,20080921,,34,48,11,0
DHAHRAN WEATHER,20080922,,34,39,11,0
DHAHRAN WEATHER,20080923,,34,43,10,0
DHAHRAN WEATHER,20080924,,33,51,13,0
DHAHRAN WEATHER,20080925,Fog,32,78,6,0
DHAHRAN WEATHER,20080926,,33,69,10,0
DHAHRAN WEATHER,20080927,,33,62,14,0
DHAHRAN WEATHER,20080928,,33,48,14,0
DHAHRAN WEATHER,20080929,,31,60,14,0
DHAHRAN WEATHER,20080930,,31,54,16,0
DHAHRAN WEATHER,20081001,,31,61,13,0
DHAHRAN WEATHER,20081002,,31,64,16,0
DHAHRAN WEATHER,20081003,,29,48,18,0
DHAHRAN WEATHER,20081004,,29,47,18,0
DHAHRAN WEATHER,20081005,,29,54,16,0
DHAHRAN WEATHER,20081006,,29,53,13,0
DHAHRAN WEATHER,20081007,,29,62,10,0
DHAHRAN WEATHER,20081008,,31,65,10,0
DHAHRAN WEATHER,20081009,Fog,32,67,6,0
DHAHRAN WEATHER,20081010,,32,72,5,0
DHAHRAN WEATHER,20081011,,30,71,8,0
DHAHRAN WEATHER,20081012,Fog,31,75,10,0
DHAHRAN WEATHER,20081013,,33,72,11,0
DHAHRAN WEATHER,20081014,,31,72,8,0
DHAHRAN WEATHER,20081015,,32,53,11,0
DHAHRAN WEATHER,20081016,,31,55,13,0
DHAHRAN WEATHER,20081017,,31,58,11,0
DHAHRAN WEATHER,20081018,Fog,29,78,14,0
DHAHRAN WEATHER,20081019,,30,58,18,0
DHAHRAN WEATHER,20081020,,29,60,18,0
DHAHRAN WEATHER,20081021,,28,71,13,0
DHAHRAN WEATHER,20081022,,30,79,13,0
DHAHRAN WEATHER,20081023,,31,70,10,0
DHAHRAN WEATHER,20081024,,31,68,8,0
DHAHRAN WEATHER,20081025,,29,73,8,0
DHAHRAN WEATHER,20081026,,31,70,10,0
DHAHRAN WEATHER,20081027,,30,71,8,0
DHAHRAN WEATHER,20081028,,28,74,13,0
DHAHRAN WEATHER,20081029,,30,63,11,0
DHAHRAN WEATHER,20081030,,28,75,18,0
DHAHRAN WEATHER,20081031,Rain,28,61,23,0
DHAHRAN WEATHER,20081101,,26,61,16,0
DHAHRAN WEATHER,20081102,,26,68,18,0
DHAHRAN WEATHER,20081103,"Rain,Thunderstorm",26,71,19,0
DHAHRAN WEATHER,20081104,,24,81,19,0
DHAHRAN WEATHER,20081105,,24,77,23,0
DHAHRAN WEATHER,20081106,,24,65,18,0
DHAHRAN WEATHER,20081107,,23,63,21,0
DHAHRAN WEATHER,20081108,,23,55,21,0
DHAHRAN WEATHER,20081109,,22,57,16,0
DHAHRAN WEATHER,20081110,,22,64,18,0
DHAHRAN WEATHER,20081111,,24,72,16,0
DHAHRAN WEATHER,20081112,,24,69,14,0
DHAHRAN WEATHER,20081113,,24,78,11,0
DHAHRAN WEATHER,20081114,,26,79,8,0
DHAHRAN WEATHER,20081115,Rain,26,83,11,0
DHAHRAN WEATHER,20081116,,23,62,16,0
DHAHRAN WEATHER,20081117,,22,60,13,0
DHAHRAN WEATHER,20081118,,22,60,8,0
DHAHRAN WEATHER,20081119,,23,60,14,0
DHAHRAN WEATHER,20081120,,22,73,13,0
DHAHRAN WEATHER,20081121,Fog,22,73,6,0
DHAHRAN WEATHER,20081122,,22,73,10,0
DHAHRAN WEATHER,20081123,Fog,23,79,13,0
DHAHRAN WEATHER,20081124,,24,63,11,0
DHAHRAN WEATHER,20081125,,24,74,14,0
DHAHRAN WEATHER,20081126,,20,56,16,0
DHAHRAN WEATHER,20081127,,21,56,14,0
DHAHRAN WEATHER,20081128,,21,72,8,0
DHAHRAN WEATHER,20081129,,23,80,10,0
DHAHRAN WEATHER,20081130,,25,64,18,0
DHAHRAN WEATHER,20081201,,18,53,16,0
DHAHRAN WEATHER,20081202,,17,66,13,0
DHAHRAN WEATHER,20081203,,18,51,14,0
DHAHRAN WEATHER,20081204,"Rain,Thunderstorm",18,62,14,0
DHAHRAN WEATHER,20081205,Thunderstorm,18,69,16,0
DHAHRAN WEATHER,20081206,Thunderstorm,19,51,16,0
DHAHRAN WEATHER,20081207,,18,42,14,0
DHAHRAN WEATHER,20081208,,17,38,11,0
DHAHRAN WEATHER,20081209,,18,53,8,0
DHAHRAN WEATHER,20081210,,19,57,6,0
DHAHRAN WEATHER,20081211,,18,54,6,0
DHAHRAN WEATHER,20081212,,17,53,19,0
DHAHRAN WEATHER,20081213,,17,46,16,0
DHAHRAN WEATHER,20081214,,18,57,10,0
DHAHRAN WEATHER,20081215,,18,67,13,0
DHAHRAN WEATHER,20081216,,16,43,16,0
DHAHRAN WEATHER,20081217,,12,42,16,0
DHAHRAN WEATHER,20081218,,13,32,16,0
DHAHRAN WEATHER,20081219,,12,44,18,0
DHAHRAN WEATHER,20081220,,13,54,16,0
DHAHRAN WEATHER,20081221,,17,62,13,0
DHAHRAN WEATHER,20081222,,17,81,10,0
DHAHRAN WEATHER,20081223,Fog,18,81,8,0
DHAHRAN WEATHER,20081224,Fog,18,71,10,0
DHAHRAN WEATHER,20081225,,18,61,10,0
DHAHRAN WEATHER,20081226,Fog,20,81,14,0
DHAHRAN WEATHER,20081227,,19,73,16,0
DHAHRAN WEATHER,20081228,,18,75,16,0
DHAHRAN WEATHER,20081229,,18,64,16,0
DHAHRAN WEATHER,20081230,,19,72,14,0
DHAHRAN WEATHER,20081231,,18,73,10,0
DHAHRAN WEATHER,20090101,,20,72,14,0
DHAHRAN WEATHER,20090102,,14,69,31,0
DHAHRAN WEATHER,20090103,,10,42,32,0
DHAHRAN WEATHER,20090104,,11,42,23,0
DHAHRAN WEATHER,20090105,,12,49,18,0
DHAHRAN WEATHER,20090106,,13,63,14,0
DHAHRAN WEATHER,20090107,,14,68,10,0
DHAHRAN WEATHER,20090108,,18,71,10,0
DHAHRAN WEATHER,20090109,,16,73,13,0
DHAHRAN WEATHER,20090110,,17,74,11,0
DHAHRAN WEATHER,20090111,Rain,18,65,10,0
DHAHRAN WEATHER,20090112,"Rain,Thunderstorm",17,85,5,0
DHAHRAN WEATHER,20090113,,13,65,19,0
DHAHRAN WEATHER,20090114,,10,50,19,0
DHAHRAN WEATHER,20090115,,13,64,19,0
DHAHRAN WEATHER,20090116,,13,43,14,0
DHAHRAN WEATHER,20090117,,13,43,11,0
DHAHRAN WEATHER,20090118,,14,56,8,0
DHAHRAN WEATHER,20090119,,14,62,10,0
DHAHRAN WEATHER,20090120,,16,60,10,0
DHAHRAN WEATHER,20090121,,16,53,8,0
DHAHRAN WEATHER,20090122,,14,65,13,0
DHAHRAN WEATHER,20090123,,15,56,13,0
DHAHRAN WEATHER,20090124,,13,71,13,0
DHAHRAN WEATHER,20090125,,14,73,6,0
DHAHRAN WEATHER,20090126,,17,75,11,0
DHAHRAN WEATHER,20090127,,17,79,8,0
DHAHRAN WEATHER,20090128,,18,71,11,0
DHAHRAN WEATHER,20090129,,18,73,14,0
DHAHRAN WEATHER,20090130,Fog,18,74,11,0
DHAHRAN WEATHER,20090131,,21,70,16,0
DHAHRAN WEATHER,20090201,,23,66,23,0
DHAHRAN WEATHER,20090202,,18,64,24,0
DHAHRAN WEATHER,20090203,,16,66,18,0
DHAHRAN WEATHER,20090204,,17,66,16,0
DHAHRAN WEATHER,20090205,,17,67,14,0
DHAHRAN WEATHER,20090206,,17,71,10,0
DHAHRAN WEATHER,20090207,,18,82,10,0
DHAHRAN WEATHER,20090208,Rain,20,81,13,0
DHAHRAN WEATHER,20090209,,20,78,10,0
DHAHRAN WEATHER,20090210,Fog,19,73,10,0
DHAHRAN WEATHER,20090211,,20,57,26,0
DHAHRAN WEATHER,20090212,,20,41,21,0
DHAHRAN WEATHER,20090213,,17,60,14,0
DHAHRAN WEATHER,20090214,,18,68,11,0
DHAHRAN WEATHER,20090215,Fog,19,79,11,0
DHAHRAN WEATHER,20090216,,22,68,16,0
DHAHRAN WEATHER,20090217,,23,64,19,0
DHAHRAN WEATHER,20090218,,19,55,19,0
DHAHRAN WEATHER,20090219,,17,54,19,0
DHAHRAN WEATHER,20090220,,19,54,11,0
DHAHRAN WEATHER,20090221,,21,52,16,0
DHAHRAN WEATHER,20090222,,21,64,27,0
DHAHRAN WEATHER,20090223,,19,60,14,0
DHAHRAN WEATHER,20090224,,21,56,11,0
DHAHRAN WEATHER,20090225,,23,66,18,0
DHAHRAN WEATHER,20090226,,22,67,14,0
DHAHRAN WEATHER,20090227,,23,62,8,0
DHAHRAN WEATHER,20090228,,24,55,19,0
DHAHRAN WEATHER,20090301,"Rain,Thunderstorm",18,75,19,0
DHAHRAN WEATHER,20090302,,18,66,19,0
DHAHRAN WEATHER,20090303,,17,63,13,0
DHAHRAN WEATHER,20090304,,18,54,13,0
DHAHRAN WEATHER,20090305,,20,56,10,0
DHAHRAN WEATHER,20090306,,18,63,13,0
DHAHRAN WEATHER,20090307,,21,44,18,0
DHAHRAN WEATHER,20090308,,23,42,14,0
DHAHRAN WEATHER,20090309,,22,54,8,0
DHAHRAN WEATHER,20090310,,23,57,14,0
DHAHRAN WEATHER,20090311,,23,55,18,0
DHAHRAN WEATHER,20090312,,22,53,10,0
DHAHRAN WEATHER,20090313,,23,57,8,0
DHAHRAN WEATHER,20090314,,26,59,8,0
DHAHRAN WEATHER,20090315,,24,52,13,0
DHAHRAN WEATHER,20090316,,28,65,13,0
DHAHRAN WEATHER,20090317,,23,62,27,0
DHAHRAN WEATHER,20090318,,22,49,18,0
DHAHRAN WEATHER,20090319,,24,47,11,0
DHAHRAN WEATHER,20090320,,26,44,11,0
DHAHRAN WEATHER,20090321,,24,42,10,0
DHAHRAN WEATHER,20090322,,26,51,18,0
DHAHRAN WEATHER,20090323,,22,41,29,0
DHAHRAN WEATHER,20090324,,21,48,11,0
DHAHRAN WEATHER,20090325,Rain,23,56,40,0
DHAHRAN WEATHER,20090326,Rain,20,59,18,0
DHAHRAN WEATHER,20090327,Rain,19,70,16,0
DHAHRAN WEATHER,20090328,"Rain,Thunderstorm",21,72,11,0
DHAHRAN WEATHER,20090329,Thunderstorm,23,82,13,0
DHAHRAN WEATHER,20090330,"Fog,Rain",20,69,31,0
DHAHRAN WEATHER,20090331,,21,48,19,0
DHAHRAN WEATHER,20090401,,24,63,13,0
DHAHRAN WEATHER,20090402,,22,69,13,0
DHAHRAN WEATHER,20090403,Rain,19,83,13,0
DHAHRAN WEATHER,20090404,,22,82,13,0
DHAHRAN WEATHER,20090405,,23,81,14,0
DHAHRAN WEATHER,20090406,,24,79,8,0
DHAHRAN WEATHER,20090407,,24,63,14,0
DHAHRAN WEATHER,20090408,,28,45,14,0
DHAHRAN WEATHER,20090409,"Rain,Thunderstorm",29,57,26,0
DHAHRAN WEATHER,20090410,"Rain,Thunderstorm",28,60,11,0
DHAHRAN WEATHER,20090411,,27,73,31,0
DHAHRAN WEATHER,20090412,"Rain,Thunderstorm",27,66,23,0
DHAHRAN WEATHER,20090413,,26,71,13,0
DHAHRAN WEATHER,20090414,,24,58,16,0
DHAHRAN WEATHER,20090415,,23,44,13,0
DHAHRAN WEATHER,20090416,,30,52,24,0
DHAHRAN WEATHER,20090417,,27,53,19,0
DHAHRAN WEATHER,20090418,,27,46,23,0
DHAHRAN WEATHER,20090419,,27,40,11,0
DHAHRAN WEATHER,20090420,,27,45,18,0
DHAHRAN WEATHER,20090421,,24,43,18,0
DHAHRAN WEATHER,20090422,,26,34,13,0
DHAHRAN WEATHER,20090423,,28,30,8,0
DHAHRAN WEATHER,20090424,,31,41,13,0
DHAHRAN WEATHER,20090425,,33,45,14,0
DHAHRAN WEATHER,20090426,,34,37,18,0
DHAHRAN WEATHER,20090427,,30,56,16,0
DHAHRAN WEATHER,20090428,,32,49,13,0
DHAHRAN WEATHER,20090429,,31,51,11,0
DHAHRAN WEATHER,20090430,,32,52,19,0
DHAHRAN WEATHER,20090501,,33,44,18,0
DHAHRAN WEATHER,20090502,,31,28,26,0
DHAHRAN WEATHER,20090503,,28,34,18,0
DHAHRAN WEATHER,20090504,,30,25,16,0
DHAHRAN WEATHER,20090505,,32,25,11,0
DHAHRAN WEATHER,20090506,,35,46,18,0
DHAHRAN WEATHER,20090507,,31,53,13,0
DHAHRAN WEATHER,20090508,,32,38,16,0
DHAHRAN WEATHER,20090509,,36,31,24,0
DHAHRAN WEATHER,20090510,,36,46,14,0
DHAHRAN WEATHER,20090511,,31,49,21,0
DHAHRAN WEATHER,20090512,,33,39,39,0
DHAHRAN WEATHER,20090513,,32,45,26,0
DHAHRAN WEATHER,20090514,,33,37,23,0
DHAHRAN WEATHER,20090515,,34,31,24,0
DHAHRAN WEATHER,20090516,,33,41,24,0
DHAHRAN WEATHER,20090517,,32,45,18,0
DHAHRAN WEATHER,20090518,,33,34,13,0
DHAHRAN WEATHER,20090519,,34,31,13,0
DHAHRAN WEATHER,20090520,,33,31,11,0
DHAHRAN WEATHER,20090521,,34,30,6,0
DHAHRAN WEATHER,20090522,,36,25,10,0
DHAHRAN WEATHER,20090523,,36,25,10,0
DHAHRAN WEATHER,20090524,,37,44,10,0
DHAHRAN WEATHER,20090525,,37,43,8,0
DHAHRAN WEATHER,20090526,,37,39,10,0
DHAHRAN WEATHER,20090527,,37,39,13,0
DHAHRAN WEATHER,20090528,,38,32,8,0
DHAHRAN WEATHER,20090529,,40,30,11,0
DHAHRAN WEATHER,20090530,,38,34,26,0
DHAHRAN WEATHER,20090531,,34,24,35,0
DHAHRAN WEATHER,20090601,,33,17,23,0
DHAHRAN WEATHER,20090602,,34,16,14,0
DHAHRAN WEATHER,20090603,,36,21,14,0
DHAHRAN WEATHER,20090604,,36,22,14,0
DHAHRAN WEATHER,20090605,,37,16,16,0
DHAHRAN WEATHER,20090606,,38,29,11,0
DHAHRAN WEATHER,20090607,,35,37,19,0
DHAHRAN WEATHER,20090608,,36,21,16,0
DHAHRAN WEATHER,20090609,,37,23,10,0
DHAHRAN WEATHER,20090610,,39,26,10,0
DHAHRAN WEATHER,20090611,,39,24,10,0
DHAHRAN WEATHER,20090612,,38,28,10,0
DHAHRAN WEATHER,20090613,,38,37,8,0
DHAHRAN WEATHER,20090614,,39,30,10,0
DHAHRAN WEATHER,20090615,,37,27,13,0
DHAHRAN WEATHER,20090616,,39,22,13,0
DHAHRAN WEATHER,20090617,,40,34,10,0
DHAHRAN WEATHER,20090618,,39,40,14,0
DHAHRAN WEATHER,20090619,,37,39,19,0
DHAHRAN WEATHER,20090620,,37,23,18,0
DHAHRAN WEATHER,20090621,,38,24,19,0
DHAHRAN WEATHER,20090622,,37,26,14,0
DHAHRAN WEATHER,20090623,,37,26,14,0
DHAHRAN WEATHER,20090624,,38,27,13,0
DHAHRAN WEATHER,20090625,,38,31,10,0
DHAHRAN WEATHER,20090626,,37,41,10,0
DHAHRAN WEATHER,20090627,,37,39,10,0
DHAHRAN WEATHER,20090628,,37,34,6,0
DHAHRAN WEATHER,20090629,,37,30,21,0
DHAHRAN WEATHER,20090630,,39,23,27,0
DHAHRAN WEATHER,20090701,,37,29,13,0
DHAHRAN WEATHER,20090702,,38,18,19,0
DHAHRAN WEATHER,20090703,,40,17,16,0
DHAHRAN WEATHER,20090704,,39,17,13,0
DHAHRAN WEATHER,20090705,,39,27,10,0
DHAHRAN WEATHER,20090706,,36,28,13,0
DHAHRAN WEATHER,20090707,,36,34,18,0
DHAHRAN WEATHER,20090708,,36,37,11,0
DHAHRAN WEATHER,20090709,,36,38,14,0
DHAHRAN WEATHER,20090710,,37,27,19,0
DHAHRAN WEATHER,20090711,,38,23,16,0
DHAHRAN WEATHER,20090712,,39,25,11,0
DHAHRAN WEATHER,20090713,,39,29,19,0
DHAHRAN WEATHER,20090714,,40,21,31,0
DHAHRAN WEATHER,20090715,,38,20,23,0
DHAHRAN WEATHER,20090716,,37,34,21,0
DHAHRAN WEATHER,20090717,,36,30,19,0
DHAHRAN WEATHER,20090718,,36,29,18,0
DHAHRAN WEATHER,20090719,,37,26,19,0
DHAHRAN WEATHER,20090720,,38,24,18,0
DHAHRAN WEATHER,20090721,,38,20,16,0
DHAHRAN WEATHER,20090722,,38,23,16,0
DHAHRAN WEATHER,20090723,,39,22,19,0
DHAHRAN WEATHER,20090724,,38,23,18,0
DHAHRAN WEATHER,20090725,,38,22,18,0
DHAHRAN WEATHER,20090726,,37,24,16,0
DHAHRAN WEATHER,20090727,,38,23,18,0
DHAHRAN WEATHER,20090728,,38,23,16,0
DHAHRAN WEATHER,20090729,,38,27,14,0
DHAHRAN WEATHER,20090730,,39,25,16,0
DHAHRAN WEATHER,20090731,,37,34,8,0
DHAHRAN WEATHER,20090801,,36,29,14,0
DHAHRAN WEATHER,20090802,,36,28,16,0
DHAHRAN WEATHER,20090803,,37,31,14,0
DHAHRAN WEATHER,20090804,,36,41,8,0
DHAHRAN WEATHER,20090805,,38,43,10,0
DHAHRAN WEATHER,20090806,,37,28,18,0
DHAHRAN WEATHER,20090807,,38,26,24,0
DHAHRAN WEATHER,20090808,,39,20,19,0
DHAHRAN WEATHER,20090809,,40,17,18,0
DHAHRAN WEATHER,20090810,,40,15,18,0
DHAHRAN WEATHER,20090811,,38,27,24,0
DHAHRAN WEATHER,20090812,,37,24,21,0
DHAHRAN WEATHER,20090813,,36,40,14,0
DHAHRAN WEATHER,20090814,,34,50,11,0
DHAHRAN WEATHER,20090815,,36,38,14,0
DHAHRAN WEATHER,20090816,,39,25,18,0
DHAHRAN WEATHER,20090817,,38,38,11,0
DHAHRAN WEATHER,20090818,,36,77,10,0
DHAHRAN WEATHER,20090819,,37,80,13,0
DHAHRAN WEATHER,20090820,,38,76,13,0
DHAHRAN WEATHER,20090821,,38,70,11,0
DHAHRAN WEATHER,20090822,,39,65,13,0
DHAHRAN WEATHER,20090823,,39,58,11,0
DHAHRAN WEATHER,20090824,,39,57,11,0
DHAHRAN WEATHER,20090825,,39,57,11,0
DHAHRAN WEATHER,20090826,,38,48,8,0
DHAHRAN WEATHER,20090827,,37,65,8,0
DHAHRAN WEATHER,20090828,,38,43,14,0
DHAHRAN WEATHER,20090829,,37,31,18,0
DHAHRAN WEATHER,20090830,,33,32,14,0
DHAHRAN WEATHER,20090831,,36,31,19,0
DHAHRAN WEATHER,20090901,,36,33,18,0
DHAHRAN WEATHER,20090902,,34,33,14,0
DHAHRAN WEATHER,20090903,,36,27,16,0
DHAHRAN WEATHER,20090904,,34,25,16,0
DHAHRAN WEATHER,20090905,,37,24,14,0
DHAHRAN WEATHER,20090906,,37,23,18,0
DHAHRAN WEATHER,20090907,,37,38,10,0
DHAHRAN WEATHER,20090908,,36,70,10,0
DHAHRAN WEATHER,20090909,,36,56,13,0
DHAHRAN WEATHER,20090910,,34,32,18,0
DHAHRAN WEATHER,20090911,,34,40,19,0
DHAHRAN WEATHER,20090912,,32,58,8,0
DHAHRAN WEATHER,20090913,,33,64,6,0
DHAHRAN WEATHER,20090914,,33,73,6,0
DHAHRAN WEATHER,20090915,,36,55,13,0
DHAHRAN WEATHER,20090916,,34,44,16,0
DHAHRAN WEATHER,20090917,,34,53,11,0
DHAHRAN WEATHER,20090918,,36,60,11,0
DHAHRAN WEATHER,20090919,,36,63,27,0
DHAHRAN WEATHER,20090920,,37,56,16,0
DHAHRAN WEATHER,20090921,,34,65,18,0
DHAHRAN WEATHER,20090922,,33,56,18,0
DHAHRAN WEATHER,20090923,,33,42,21,0
DHAHRAN WEATHER,20090924,,34,37,11,0
DHAHRAN WEATHER,20090925,,34,55,13,0
DHAHRAN WEATHER,20090926,,32,49,16,0
DHAHRAN WEATHER,20090927,,30,38,16,0
DHAHRAN WEATHER,20090928,,31,45,10,0
DHAHRAN WEATHER,20090929,Fog,31,65,8,0
DHAHRAN WEATHER,20090930,,31,68,13,0
DHAHRAN WEATHER,20091001,,33,54,11,0
DHAHRAN WEATHER,20091002,,33,45,14,0
DHAHRAN WEATHER,20091003,,32,52,21,0
DHAHRAN WEATHER,20091004,,31,29,21,0
DHAHRAN WEATHER,20091005,,29,67,14,0
DHAHRAN WEATHER,20091006,Fog,31,80,8,0
DHAHRAN WEATHER,20091007,,31,80,6,0
DHAHRAN WEATHER,20091008,,30,72,10,0
DHAHRAN WEATHER,20091009,,30,59,11,0
DHAHRAN WEATHER,20091010,,31,67,6,0
DHAHRAN WEATHER,20091011,,28,66,6,0
DHAHRAN WEATHER,20091012,,30,64,11,0
DHAHRAN WEATHER,20091013,,30,51,13,0
DHAHRAN WEATHER,20091014,,29,67,8,0
DHAHRAN WEATHER,20091015,,28,65,6,0
DHAHRAN WEATHER,20091016,,29,56,5,0
DHAHRAN WEATHER,20091017,,29,57,6,0
DHAHRAN WEATHER,20091018,,29,71,11,0
DHAHRAN WEATHER,20091019,,30,74,8,0
DHAHRAN WEATHER,20091020,,30,56,10,0
DHAHRAN WEATHER,20091021,,29,52,8,0
DHAHRAN WEATHER,20091022,,29,67,6,0
DHAHRAN WEATHER,20091023,,29,72,11,0
DHAHRAN WEATHER,20091024,,28,74,11,0
DHAHRAN WEATHER,20091025,,29,74,11,0
DHAHRAN WEATHER,20091026,,30,75,10,0
DHAHRAN WEATHER,20091027,,29,62,8,0
DHAHRAN WEATHER,20091028,,30,53,10,0
DHAHRAN WEATHER,20091029,,30,50,13,0
DHAHRAN WEATHER,20091030,,30,82,11,0
DHAHRAN WEATHER,20091031,,31,75,11,0
DHAHRAN WEATHER,20091101,,29,72,11,0
DHAHRAN WEATHER,20091102,,30,72,14,0
DHAHRAN WEATHER,20091103,,32,62,14,0
DHAHRAN WEATHER,20091104,,30,76,18,0
DHAHRAN WEATHER,20091105,,29,76,13,0
DHAHRAN WEATHER,20091106,,28,73,14,0
DHAHRAN WEATHER,20091107,,29,73,14,0
DHAHRAN WEATHER,20091108,,27,69,13,0
DHAHRAN WEATHER,20091109,,27,72,13,0
DHAHRAN WEATHER,20091110,,27,72,10,0
DHAHRAN WEATHER,20091111,,26,80,6,0
DHAHRAN WEATHER,20091112,,26,73,11,0
DHAHRAN WEATHER,20091113,,24,62,10,0
DHAHRAN WEATHER,20091114,,24,73,6,0
DHAHRAN WEATHER,20091115,,24,73,8,0
DHAHRAN WEATHER,20091116,,24,77,8,0
DHAHRAN WEATHER,20091117,Fog,24,70,10,0
DHAHRAN WEATHER,20091118,,26,49,13,0
DHAHRAN WEATHER,20091119,Rain,24,66,18,0
